backend,selected_kernel,work_group_size,cl_compiler_options,matrix_dimensions,elapsed_s
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05376
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00013
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00082
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00682
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05550
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00627
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05310
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00627
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05310
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00627
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05308
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00070
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00587
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05374
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00078
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00633
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05371
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00068
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00561
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05138
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00074
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00600
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05273
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00070
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00587
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05285
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00067
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00550
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05313
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00068
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00559
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05314
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00013
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00083
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00680
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05612
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00013
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00081
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00652
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05550
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00073
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00594
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05267
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00075
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00616
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05313
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00074
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00602
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05280
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00070
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00587
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05231
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00627
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05312
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00068
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00566
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05310
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00628
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05312
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00627
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05165
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00627
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05236
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00013
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00083
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00680
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05602
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00627
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05308
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00626
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05311
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00070
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00586
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05132
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00075
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00618
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05167
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00627
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05311
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00070
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00586
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05374
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00013
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00077
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00634
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05372
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00068
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00556
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05282
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00068
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00559
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05314
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00628
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05308
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00082
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00680
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05612
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00073
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00593
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05311
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00627
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05306
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00068
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00553
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05260
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00075
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00618
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05309
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00626
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05309
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00068
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00563
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05306
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00627
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05305
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00013
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00629
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05308
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00070
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00586
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05312
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00626
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05306
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00013
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00082
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00681
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05552
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00626
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05217
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00627
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05308
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00628
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05305
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00628
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05314
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00067
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00547
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05313
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00070
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00584
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05286
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00068
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00563
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05285
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00626
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05309
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00070
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00587
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05303
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00068
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00563
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05306
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00013
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00083
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00677
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05511
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00076
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00629
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05309
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00013
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00070
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00587
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05280
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.00071
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,0.00588
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,0.05311
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00062
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00533
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04215
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00056
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00448
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03817
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00058
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00495
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03705
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00056
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00448
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03817
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00058
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00494
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03815
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00057
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00477
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03726
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00057
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00478
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03722
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00068
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00559
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04197
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00060
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00516
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04062
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00059
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00516
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03757
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00057
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00458
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03738
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00057
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00480
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03719
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00058
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00477
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03721
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00054
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00436
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03816
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00058
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00494
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03806
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00058
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00493
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03753
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00057
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00458
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03733
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00058
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00481
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03724
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00068
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00559
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04437
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00067
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00559
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04439
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00067
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00559
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04439
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00012
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00067
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00559
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04440
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00067
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00559
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04436
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00067
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00559
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04439
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00065
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00551
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04310
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00064
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00540
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04280
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00063
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00540
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04281
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00063
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00540
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04282
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00058
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00494
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03815
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00067
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00559
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04440
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00062
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00532
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04234
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00054
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00437
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03635
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00057
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00478
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03721
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00058
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00479
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03719
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00055
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00440
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03719
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00058
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00480
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03725
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00057
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00480
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03723
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00057
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00475
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03725
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00054
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00430
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03635
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00058
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00494
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.03648
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00068
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00560
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04438
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00063
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00540
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04233
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.00062
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,0.00533
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,0.04215
